id,name,type,district_id
7978,"Xã Nâm N'Jang",Xã,487
7979,"Xã Trường Xuân",Xã,487
7980,"Thị trấn Kiến Đức","Thị trấn",488
7981,"Xã Quảng Trực",Xã,489
7982,"Xã Đắk Búk So",Xã,489
7983,"Xã Quảng Tâm",Xã,489
7984,"Xã Đắk R'Tíh",Xã,489
7985,"Xã Quảng Tín",Xã,488
7986,"Xã Đắk Ngo",Xã,489
7987,"Xã Quảng Tân",Xã,489
7988,"Xã Đắk Wer",Xã,488
7989,"Xã Nhân Cơ",Xã,488
7990,"Xã Kiến Thành",Xã,488
7991,"Xã Nghĩa Thắng",Xã,488
7992,"Xã Đạo Nghĩa",Xã,488
7993,"Xã Đắk Sin",Xã,488
7994,"Xã Hưng Bình",Xã,488
7995,"Xã Đắk Ru",Xã,488
7996,"Xã Nhân Đạo",Xã,488
7997,"Phường 7",Phường,490
7998,"Phường 8",Phường,490
7999,"Phường 12",Phường,490
8000,"Phường 9",Phường,490
8001,"Phường 2",Phường,490
8002,"Phường 1",Phường,490
8003,"Phường 6",Phường,490
8004,"Phường 5",Phường,490
8005,"Phường 4",Phường,490
8006,"Phường 10",Phường,490
8007,"Phường 11",Phường,490
8008,"Phường 3",Phường,490
8009,"Xã Xuân Thọ",Xã,490
8010,"Xã Tà Nung",Xã,490
8011,"Xã Trạm Hành",Xã,490
8012,"Xã Xuân Trường",Xã,490
8013,"Phường Lộc Phát",Phường,491
8014,"Phường Lộc Tiến",Phường,491
8015,"Phường 2",Phường,491
8016,"Phường 1",Phường,491
8017,"Phường B'lao",Phường,491
8018,"Phường Lộc Sơn",Phường,491
8019,"Xã Đạm Bri",Xã,491
8020,"Xã Lộc Thanh",Xã,491
8021,"Xã Lộc Nga",Xã,491
8022,"Xã Lộc Châu",Xã,491
8023,"Xã Đại Lào",Xã,491
8024,"Thị trấn Lạc Dương","Thị trấn",493
8025,"Xã Đạ Chais",Xã,493
8026,"Xã Đạ Nhim",Xã,493
8027,"Xã Đưng KNớ",Xã,493
8028,"Xã Đạ Tông",Xã,492
8029,"Xã Đạ Long",Xã,492
8030,"Xã Đạ M' Rong",Xã,492
8031,"Xã Lát",Xã,493
8032,"Xã Đạ Sar",Xã,493
8033,"Thị trấn Nam Ban","Thị trấn",494
8034,"Thị trấn Đinh Văn","Thị trấn",494
8035,"Xã Liêng Srônh",Xã,492
8036,"Xã Đạ Rsal",Xã,492
8037,"Xã Rô Men",Xã,492
8038,"Xã Phú Sơn",Xã,494
8039,"Xã Phi Tô",Xã,494
8040,"Xã Phi Liêng",Xã,492
8041,"Xã Đạ K' Nàng",Xã,492
8042,"Xã Mê Linh",Xã,494
8043,"Xã Đạ Đờn",Xã,494
8044,"Xã Phúc Thọ",Xã,494
8045,"Xã Đông Thanh",Xã,494
8046,"Xã Gia Lâm",Xã,494
8047,"Xã Tân Thanh",Xã,494
8048,"Xã Tân Văn",Xã,494
8049,"Xã Hoài Đức",Xã,494
8050,"Xã Tân Hà",Xã,494
8051,"Xã Liên Hà",Xã,494
8052,"Xã Đan Phượng",Xã,494
8053,"Xã Nam Hà",Xã,494
8054,"Thị trấn D'Ran","Thị trấn",495
8055,"Thị trấn Thạnh Mỹ","Thị trấn",495
8056,"Xã Lạc Xuân",Xã,495
8057,"Xã Đạ Ròn",Xã,495
8058,"Xã Lạc Lâm",Xã,495
8059,"Xã Ka Đô",Xã,495
8060,"Xã Quảng Lập",Xã,495
8061,"Xã Ka Đơn",Xã,495
8062,"Xã Tu Tra",Xã,495
8063,"Xã Pró",Xã,495
8064,"Thị trấn Liên Nghĩa","Thị trấn",496
8065,"Xã Hiệp An",Xã,496
8066,"Xã Liên Hiệp",Xã,496
8067,"Xã Hiệp Thạnh",Xã,496
8068,"Xã Bình Thạnh",Xã,496
8069,"Xã N'Thol Hạ",Xã,496
8070,"Xã Tân Hội",Xã,496
8071,"Xã Tân Thành",Xã,496
8072,"Xã Phú Hội",Xã,496
8073,"Xã Ninh Gia",Xã,496
8074,"Xã Tà Năng",Xã,496
8075,"Xã Đa Quyn",Xã,496
8076,"Xã Tà Hine",Xã,496
8077,"Xã Đà Loan",Xã,496
8078,"Xã Ninh Loan",Xã,496
8079,"Thị trấn Di Linh","Thị trấn",497
8080,"Xã Đinh Trang Thượng",Xã,497
8081,"Xã Tân Thượng",Xã,497
8082,"Xã Tân Lâm",Xã,497
8083,"Xã Tân Châu",Xã,497
8084,"Xã Tân Nghĩa",Xã,497
8085,"Xã Gia Hiệp",Xã,497
8086,"Xã Đinh Lạc",Xã,497
8087,"Xã Tam Bố",Xã,497
8088,"Xã Đinh Trang Hòa",Xã,497
8089,"Xã Liên Đầm",Xã,497
8090,"Xã Gung Ré",Xã,497
8091,"Xã Bảo Thuận",Xã,497
8092,"Xã Hòa Ninh",Xã,497
8093,"Xã Hòa Trung",Xã,497
8094,"Xã Hòa Nam",Xã,497
8095,"Xã Hòa Bắc",Xã,497
8096,"Xã Sơn Điền",Xã,497
8097,"Xã Gia Bắc",Xã,497
8098,"Thị trấn Lộc Thắng","Thị trấn",498
8099,"Xã Lộc Bảo",Xã,498
8100,"Xã Lộc Lâm",Xã,498
8101,"Xã Lộc Phú",Xã,498
8102,"Xã Lộc Bắc",Xã,498
8103,"Xã B' Lá",Xã,498
8104,"Xã Lộc Ngãi",Xã,498
8105,"Xã Lộc Quảng",Xã,498
8106,"Xã Lộc Tân",Xã,498
8107,"Xã Lộc Đức",Xã,498
8108,"Xã Lộc An",Xã,498
8109,"Xã Tân Lạc",Xã,498
8110,"Xã Lộc Thành",Xã,498
8111,"Xã Lộc Nam",Xã,498
8112,"Thị trấn Đạ M'ri","Thị trấn",499
8113,"Thị trấn Ma Đa Guôi","Thị trấn",499
8114,"Xã Hà Lâm",Xã,499
8115,"Xã Đạ Tồn",Xã,499
8116,"Xã Đạ Oai",Xã,499
8117,"Xã Đạ Ploa",Xã,499
8118,"Xã Ma Đa Guôi",Xã,499
8119,"Xã Đoàn Kết",Xã,499
8120,"Xã Phước Lộc",Xã,499
8121,"Thị trấn Đạ Tẻh","Thị trấn",500
8122,"Xã An Nhơn",Xã,500
8123,"Xã Quốc Oai",Xã,500
8124,"Xã Mỹ Đức",Xã,500
8125,"Xã Quảng Trị",Xã,500
8126,"Xã Đạ Lây",Xã,500
8127,"Xã Triệu Hải",Xã,500
8128,"Xã Đạ Kho",Xã,500
8129,"Xã Đạ Pal",Xã,500
8130,"Thị trấn Cát Tiên","Thị trấn",501
8131,"Xã Tiên Hoàng",Xã,501
8132,"Xã Phước Cát 2",Xã,501
8133,"Xã Gia Viễn",Xã,501
8134,"Xã Nam Ninh",Xã,501
8135,"Thị trấn Phước Cát ","Thị trấn",501
8136,"Xã Đức Phổ",Xã,501
8137,"Xã Quảng Ngãi",Xã,501
8138,"Xã Đồng Nai Thượng",Xã,501
8139,"Phường Tân Phú",Phường,503
8140,"Phường Tân Đồng",Phường,503
8141,"Phường Tân Bình",Phường,503
8142,"Phường Tân Xuân",Phường,503
8143,"Phường Tân Thiện",Phường,503
8144,"Xã Tân Thành",Xã,503
8145,"Phường Tiến Thành",Phường,503
8146,"Xã Tiến Hưng",Xã,503
8147,"Phường Thác Mơ",Phường,502
8148,"Phường Long Thủy",Phường,502
8149,"Phường Phước Bình",Phường,502
8150,"Phường Long Phước",Phường,502
8151,"Xã Bù Gia Mập",Xã,505
8152,"Xã Đak Ơ",Xã,505
8153,"Xã Đức Hạnh",Xã,505
8154,"Xã Phú Văn",Xã,505
8155,"Xã Đa Kia",Xã,505
8156,"Xã Phước Minh",Xã,505
8157,"Xã Bình Thắng",Xã,505
8158,"Phường Sơn Giang",Phường,502
8159,"Xã Long Bình",Xã,512
8160,"Xã Bình Tân",Xã,512
8161,"Xã Bình Sơn",Xã,512
8162,"Xã Long Giang",Xã,502
8163,"Xã Long Hưng",Xã,512
8164,"Xã Phước Tín",Xã,502
8165,"Xã Phước Tân",Xã,512
8166,"Xã Bù Nho",Xã,512
8167,"Xã Long Hà",Xã,512
8168,"Xã Long Tân",Xã,512
8169,"Xã Phú Trung",Xã,512
8170,"Xã Phú Riềng",Xã,512
8171,"Xã Phú Nghĩa",Xã,505
8172,"Thị trấn Lộc Ninh","Thị trấn",506
8173,"Xã Lộc Hòa",Xã,506
8174,"Xã Lộc An",Xã,506
8175,"Xã Lộc Tấn",Xã,506
8176,"Xã Lộc Thạnh",Xã,506
8177,"Xã Lộc Hiệp",Xã,506
8178,"Xã Lộc Thiện",Xã,506
8179,"Xã Lộc Thuận",Xã,506
8180,"Xã Lộc Quang",Xã,506
8181,"Xã Lộc Phú",Xã,506
8182,"Xã Lộc Thành",Xã,506
8183,"Xã Lộc Thái",Xã,506
8184,"Xã Lộc Điền",Xã,506
8185,"Xã Lộc Hưng",Xã,506
8186,"Xã Lộc Thịnh",Xã,506
8187,"Xã Lộc Khánh",Xã,506
8188,"Thị trấn Thanh Bình","Thị trấn",507
8189,"Xã Hưng Phước",Xã,507
8190,"Xã Phước Thiện",Xã,507
8191,"Xã Thiện Hưng",Xã,507
8192,"Xã Thanh Hòa",Xã,507
8193,"Xã Tân Thành",Xã,507
8194,"Phường Hưng Chiến",Phường,504
8195,"Xã Tân Tiến",Xã,507
8196,"Phường An Lộc",Phường,504
8197,"Phường Phú Thịnh",Phường,504
8198,"Phường Phú Đức",Phường,504
8199,"Xã Thanh An",Xã,508
8200,"Xã An Khương",Xã,508
8201,"Xã Thanh Lương",Xã,504
8202,"Xã Thanh Phú",Xã,504
8203,"Xã An Phú",Xã,508
8204,"Xã Tân Lợi",Xã,508
8205,"Xã Tân Hưng",Xã,508
8206,"Xã Minh Đức",Xã,508
8207,"Xã Minh Tâm",Xã,508
8208,"Xã Phước An",Xã,508
8209,"Xã Thanh Bình",Xã,508
8210,"Thị trấn Tân Khai","Thị trấn",508
8211,"Xã Đồng Nơ",Xã,508
8212,"Xã Tân Hiệp",Xã,508
8213,"Thị trấn Tân Phú","Thị trấn",509
8214,"Xã Thuận Lợi",Xã,509
8215,"Xã Đồng Tâm",Xã,509
8216,"Xã Tân Phước",Xã,509
8217,"Xã Tân Hưng",Xã,509
8218,"Xã Tân Lợi",Xã,509
8219,"Xã Tân Lập",Xã,509
8220,"Xã Tân Hòa",Xã,509
8221,"Xã Thuận Phú",Xã,509
8222,"Xã Đồng Tiến",Xã,509
8223,"Xã Tân Tiến",Xã,509
8224,"Thị trấn Đức Phong","Thị trấn",510
8225,"Xã Đường 10",Xã,510
8226,"Xã Đak Nhau",Xã,510
8227,"Xã Phú Sơn",Xã,510
8228,"Xã Thọ Sơn",Xã,510
8229,"Xã Bình Minh",Xã,510
8230,"Xã Bom Bo",Xã,510
8231,"Xã Minh Hưng",Xã,510
8232,"Xã Đoàn Kết",Xã,510
8233,"Xã Đồng Nai",Xã,510
8234,"Xã Đức Liễu",Xã,510
8235,"Xã Thống Nhất",Xã,510
8236,"Xã Nghĩa Trung",Xã,510
8237,"Xã Nghĩa Bình",Xã,510
8238,"Xã Đăng Hà",Xã,510
8239,"Xã Phước Sơn",Xã,510
8240,"Thị trấn Chơn Thành","Thị trấn",511
8241,"Xã Thành Tâm",Xã,511
8242,"Xã Minh Lập",Xã,511
8243,"Xã Tân Quan",Xã,508
8244,"Xã Quang Minh",Xã,511
8245,"Xã Minh Hưng",Xã,511
8246,"Xã Minh Long",Xã,511
8247,"Xã Minh Thành",Xã,511
8248,"Xã Nha Bích",Xã,511
8249,"Xã Minh Thắng",Xã,511
8250,"Phường 1",Phường,513
8251,"Phường 3",Phường,513
8252,"Phường 4",Phường,513
8253,"Phường Hiệp Ninh",Phường,513
8254,"Phường 2",Phường,513
8255,"Xã Thạnh Tân",Xã,513
8256,"Xã Tân Bình",Xã,513
8257,"Xã Bình Minh",Xã,513
8258,"Phường Ninh Sơn",Phường,513
8259,"Phường Ninh Thạnh",Phường,513
8260,"Thị trấn Tân Biên","Thị trấn",514
8261,"Xã Tân Lập",Xã,514
8262,"Xã Thạnh Bắc",Xã,514
8263,"Xã Tân Bình",Xã,514
8264,"Xã Thạnh Bình",Xã,514
8265,"Xã Thạnh Tây",Xã,514
8266,"Xã Hòa Hiệp",Xã,514
8267,"Xã Tân Phong",Xã,514
8268,"Xã Mỏ Công",Xã,514
8269,"Xã Trà Vong",Xã,514
8270,"Thị trấn Tân Châu","Thị trấn",515
8271,"Xã Tân Hà",Xã,515
8272,"Xã Tân Đông",Xã,515
8273,"Xã Tân Hội",Xã,515
8274,"Xã Tân Hòa",Xã,515
8275,"Xã Suối Ngô",Xã,515
8276,"Xã Suối Dây",Xã,515
8277,"Xã Tân Hiệp",Xã,515
8278,"Xã Thạnh Đông",Xã,515
8279,"Xã Tân Thành",Xã,515
8280,"Xã Tân Phú",Xã,515
8281,"Xã Tân Hưng",Xã,515
8282,"Thị trấn Dương Minh Châu","Thị trấn",516
8283,"Xã Suối Đá",Xã,516
8284,"Xã Phan",Xã,516
8285,"Xã Phước Ninh",Xã,516
8286,"Xã Phước Minh",Xã,516
8287,"Xã Bàu Năng",Xã,516
8288,"Xã Chà Là",Xã,516
8289,"Xã Cầu Khởi",Xã,516
8290,"Xã Bến Củi",Xã,516
8291,"Xã Lộc Ninh",Xã,516
8292,"Xã Truông Mít",Xã,516
8293,"Thị trấn Châu Thành","Thị trấn",517
8294,"Xã Hảo Đước",Xã,517
8295,"Xã Phước Vinh",Xã,517
8296,"Xã Đồng Khởi",Xã,517
8297,"Xã Thái Bình",Xã,517
8298,"Xã An Cơ",Xã,517
8299,"Xã Biên Giới",Xã,517
8300,"Xã Hòa Thạnh",Xã,517
8301,"Xã Trí Bình",Xã,517
8302,"Xã Hòa Hội",Xã,517
8303,"Xã An Bình",Xã,517
8304,"Xã Thanh Điền",Xã,517
8305,"Xã Thành Long",Xã,517
8306,"Xã Ninh Điền",Xã,517
8307,"Xã Long Vĩnh",Xã,517
8308,"Phường Long Hoa",Phường,518
8309,"Phường Hiệp Tân",Phường,518
8310,"Phường Long Thành Bắc",Phường,518
8311,"Xã Trường Hòa",Xã,518
8312,"Xã Trường Đông",Xã,518
8313,"Phường Long Thành Trung",Phường,518
8314,"Xã Trường Tây",Xã,518
8315,"Xã Long Thành Nam",Xã,518
8316,"Thị trấn Gò Dầu","Thị trấn",519
8317,"Xã Thạnh Đức",Xã,519
8318,"Xã Cẩm Giang",Xã,519
8319,"Xã Hiệp Thạnh",Xã,519
8320,"Xã Bàu Đồn",Xã,519
8321,"Xã Phước Thạnh",Xã,519
8322,"Xã Phước Đông",Xã,519
8323,"Xã Phước Trạch",Xã,519
8324,"Xã Thanh Phước",Xã,519
8325,"Thị trấn Bến Cầu","Thị trấn",520
8326,"Xã Long Chữ",Xã,520
8327,"Xã Long Phước",Xã,520
8328,"Xã Long Giang",Xã,520
8329,"Xã Tiên Thuận",Xã,520
8330,"Xã Long Khánh",Xã,520
8331,"Xã Lợi Thuận",Xã,520
8332,"Xã Long Thuận",Xã,520
8333,"Xã An Thạnh",Xã,520
8334,"Phường Trảng Bàng",Phường,521
8335,"Xã Đôn Thuận",Xã,521
8336,"Xã Hưng Thuận",Xã,521
8337,"Phường Lộc Hưng",Phường,521
8338,"Phường Gia Lộc",Phường,521
8339,"Phường Gia Bình",Phường,521
8340,"Xã Phước Bình",Xã,521
8341,"Phường An Tịnh",Phường,521
8342,"Phường An Hòa",Phường,521
8343,"Xã Phước Chỉ",Xã,521
8344,"Phường Hiệp Thành",Phường,522
8345,"Phường Phú Lợi",Phường,522
8346,"Phường Phú Cường",Phường,522
8347,"Phường Phú Hòa",Phường,522
8348,"Phường Phú Thọ",Phường,522
8349,"Phường Chánh Nghĩa",Phường,522
8350,"Phường Định Hoà",Phường,522
8351,"Phường Hoà Phú",Phường,522
8352,"Phường Phú Mỹ",Phường,522
8353,"Phường Phú Tân",Phường,522
8354,"Phường Tân An",Phường,522
8355,"Phường Hiệp An",Phường,522
8356,"Phường Tương Bình Hiệp",Phường,522
8357,"Phường Chánh Mỹ",Phường,522
8358,"Thị trấn Dầu Tiếng","Thị trấn",524
8359,"Xã Minh Hoà",Xã,524
8360,"Xã Minh Thạnh",Xã,524
8361,"Xã Minh Tân",Xã,524
8362,"Xã Định An",Xã,524
8363,"Xã Long Hoà",Xã,524
8364,"Xã Định Thành",Xã,524
8365,"Xã Định Hiệp",Xã,524
8366,"Xã An Lập",Xã,524
8367,"Xã Long Tân",Xã,524
8368,"Xã Thanh An",Xã,524
8369,"Xã Thanh Tuyền",Xã,524
8370,"Phường Mỹ Phước",Phường,525
8371,"Xã Trừ Văn Thố",Xã,523
8372,"Xã Cây Trường II",Xã,523
8373,"Thị trấn Lai Uyên","Thị trấn",523
8374,"Xã Tân Hưng",Xã,523
8375,"Xã Long Nguyên",Xã,523
8376,"Xã Hưng Hòa",Xã,523
8377,"Xã Lai Hưng",Xã,523
8378,"Phường Chánh Phú Hòa",Phường,525
8379,"Xã An Điền",Xã,525
8380,"Xã An Tây",Xã,525
8381,"Phường Thới Hòa",Phường,525
8382,"Phường Hòa Lợi",Phường,525
8383,"Phường Tân Định",Phường,525
8384,"Xã Phú An",Xã,525
8385,"Thị trấn Phước Vĩnh","Thị trấn",526
8386,"Xã An Linh",Xã,526
8387,"Xã Phước Sang",Xã,526
8388,"Xã An Thái",Xã,526
8389,"Xã An Long",Xã,526
8390,"Xã An Bình",Xã,526
8391,"Xã Tân Hiệp",Xã,526
8392,"Xã Tam Lập",Xã,526
8393,"Xã Tân Long",Xã,526
8394,"Xã Vĩnh Hoà",Xã,526
8395,"Xã Phước Hoà",Xã,526
8396,"Phường Uyên Hưng",Phường,527
8397,"Phường Tân Phước Khánh",Phường,527
8398,"Xã Tân Định",Xã,530
8399,"Xã Bình Mỹ",Xã,530
8400,"Thị trấn Tân Bình","Thị trấn",530
8401,"Xã Tân Lập",Xã,530
8402,"Thị trấn Tân Thành","Thị trấn",530
8403,"Xã Đất Cuốc",Xã,530
8404,"Xã Hiếu Liêm",Xã,530
8405,"Xã Lạc An",Xã,530
8406,"Phường Vĩnh Tân",Phường,527
8407,"Phường Hội Nghĩa",Phường,527
8408,"Xã Tân Mỹ",Xã,530
8409,"Phường Tân Hiệp",Phường,527
8410,"Phường Khánh Bình",Phường,527
8411,"Phường Phú Chánh",Phường,527
8412,"Xã Thường Tân",Xã,530
8413,"Xã Bạch Đằng",Xã,527
8414,"Phường Tân Vĩnh Hiệp",Phường,527
8415,"Phường Thạnh Phước",Phường,527
8416,"Xã Thạnh Hội",Xã,527
8417,"Phường Thái Hòa",Phường,527
8418,"Phường Dĩ An",Phường,528
8419,"Phường Tân Bình",Phường,528
8420,"Phường Tân Đông Hiệp",Phường,528
8421,"Phường Bình An",Phường,528
8422,"Phường Bình Thắng",Phường,528
8423,"Phường Đông Hòa",Phường,528
8424,"Phường An Bình",Phường,528
8425,"Phường An Thạnh",Phường,529
8426,"Phường Lái Thiêu",Phường,529
8427,"Phường Bình Chuẩn",Phường,529
8428,"Phường Thuận Giao",Phường,529
8429,"Phường An Phú",Phường,529
8430,"Phường Hưng Định",Phường,529
8431,"Xã An Sơn",Xã,529
8432,"Phường Bình Nhâm",Phường,529
8433,"Phường Bình Hòa",Phường,529
8434,"Phường Vĩnh Phú",Phường,529
8435,"Phường Trảng Dài",Phường,531
8436,"Phường Tân Phong",Phường,531
8437,"Phường Tân Biên",Phường,531
8438,"Phường Hố Nai",Phường,531
8439,"Phường Tân Hòa",Phường,531
8440,"Phường Tân Hiệp",Phường,531
8441,"Phường Bửu Long",Phường,531
8442,"Phường Tân Tiến",Phường,531
8443,"Phường Tam Hiệp",Phường,531
8444,"Phường Long Bình",Phường,531
8445,"Phường Quang Vinh",Phường,531
8446,"Phường Tân Mai",Phường,531
8447,"Phường Thống Nhất",Phường,531
8448,"Phường Trung Dũng",Phường,531
8449,"Phường Tam Hòa",Phường,531
8450,"Phường Hòa Bình",Phường,531
8451,"Phường Quyết Thắng",Phường,531
8452,"Phường Thanh Bình",Phường,531
8453,"Phường Bình Đa",Phường,531
8454,"Phường An Bình",Phường,531
8455,"Phường Bửu Hòa",Phường,531
8456,"Phường Long Bình Tân",Phường,531
8457,"Phường Tân Vạn",Phường,531
8458,"Phường Tân Hạnh",Phường,531
8459,"Phường Hiệp Hòa",Phường,531
8460,"Phường Hóa An",Phường,531
8461,"Phường Xuân Trung",Phường,532
8462,"Phường Xuân Thanh",Phường,532
8463,"Phường Xuân Bình",Phường,532
8464,"Phường Xuân An",Phường,532
8465,"Phường Xuân Hoà",Phường,532
8466,"Phường Phú Bình",Phường,532
8467,"Xã Bình Lộc",Xã,532
8468,"Xã Bảo Quang",Xã,532
8469,"Phường Suối Tre",Phường,532
8470,"Phường Bảo Vinh",Phường,532
8471,"Phường Xuân Lập",Phường,532
8472,"Phường Bàu Sen",Phường,532
8473,"Xã Bàu Trâm",Xã,532
8474,"Phường Xuân Tân",Phường,532
8475,"Xã Hàng Gòn",Xã,532
8476,"Thị trấn Tân Phú","Thị trấn",533
8477,"Xã Dak Lua",Xã,533
8478,"Xã Nam Cát Tiên",Xã,533
8479,"Xã Phú An",Xã,533
8480,"Xã Núi Tượng",Xã,533
8481,"Xã Tà Lài",Xã,533
8482,"Xã Phú Lập",Xã,533
8483,"Xã Phú Sơn",Xã,533
8484,"Xã Phú Thịnh",Xã,533
8485,"Xã Thanh Sơn",Xã,533
8486,"Xã Phú Trung",Xã,533
8487,"Xã Phú Xuân",Xã,533
8488,"Xã Phú Lộc",Xã,533
8489,"Xã Phú Lâm",Xã,533
8490,"Xã Phú Bình",Xã,533
8491,"Xã Phú Thanh",Xã,533
8492,"Xã Trà Cổ",Xã,533
8493,"Xã Phú Điền",Xã,533
8494,"Thị trấn Vĩnh An","Thị trấn",534
8495,"Xã Phú Lý",Xã,534
8496,"Xã Trị An",Xã,534
8497,"Xã Tân An",Xã,534
8498,"Xã Vĩnh Tân",Xã,534
8499,"Xã Bình Lợi",Xã,534
8500,"Xã Thạnh Phú",Xã,534
8501,"Xã Thiện Tân",Xã,534
8502,"Xã Tân Bình",Xã,534
8503,"Xã Bình Hòa",Xã,534
8504,"Xã Mã Đà",Xã,534
8505,"Xã Hiếu Liêm",Xã,534
8506,"Thị trấn Định Quán","Thị trấn",535
8507,"Xã Thanh Sơn",Xã,535
8508,"Xã Phú Tân",Xã,535
8509,"Xã Phú Vinh",Xã,535
8510,"Xã Phú Lợi",Xã,535
8511,"Xã Phú Hòa",Xã,535
8512,"Xã Ngọc Định",Xã,535
8513,"Xã La Ngà",Xã,535
8514,"Xã Gia Canh",Xã,535
8515,"Xã Phú Ngọc",Xã,535
8516,"Xã Phú Cường",Xã,535
8517,"Xã Túc Trưng",Xã,535
8518,"Xã Phú Túc",Xã,535
8519,"Xã Suối Nho",Xã,535
8520,"Thị trấn Trảng Bom","Thị trấn",536
8521,"Xã Thanh Bình",Xã,536
8522,"Xã Cây Gáo",Xã,536
8523,"Xã Bàu Hàm",Xã,536
8524,"Xã Sông Thao",Xã,536
8525,"Xã Sông Trầu",Xã,536
8526,"Xã Đông Hoà",Xã,536
8527,"Xã Bắc Sơn",Xã,536
8528,"Xã Hố Nai 3",Xã,536
8529,"Xã Tây Hoà",Xã,536
8530,"Xã Bình Minh",Xã,536
8531,"Xã Trung Hoà",Xã,536
8532,"Xã Đồi 61",Xã,536
8533,"Xã Hưng Thịnh",Xã,536
8534,"Xã Quảng Tiến",Xã,536
8535,"Xã Giang Điền",Xã,536
8536,"Xã An Viễn",Xã,536
8537,"Xã Gia Tân 1",Xã,537
8538,"Xã Gia Tân 2",Xã,537
8539,"Xã Gia Tân 3",Xã,537
8540,"Xã Gia Kiệm",Xã,537
8541,"Xã Quang Trung",Xã,537
8542,"Xã Bàu Hàm 2",Xã,537
8543,"Xã Hưng Lộc",Xã,537
8544,"Xã Lộ 25",Xã,537
8545,"Xã Xuân Thiện",Xã,537
8546,"Thị trấn Dầu Giây","Thị trấn",537
8547,"Xã Sông Nhạn",Xã,538
8548,"Xã Xuân Quế",Xã,538
8549,"Xã Nhân Nghĩa",Xã,538
8550,"Xã Xuân Đường",Xã,538
8551,"Xã Long Giao",Xã,538
8552,"Xã Xuân Mỹ",Xã,538
8553,"Xã Thừa Đức",Xã,538
8554,"Xã Bảo Bình",Xã,538
8555,"Xã Xuân Bảo",Xã,538
8556,"Xã Xuân Tây",Xã,538
8557,"Xã Xuân Đông",Xã,538
8558,"Xã Sông Ray",Xã,538
8559,"Xã Lâm San",Xã,538
8560,"Thị trấn Long Thành","Thị trấn",539
8561,"Phường An Hòa",Phường,531
8562,"Phường Tam Phước",Phường,531
8563,"Phường Phước Tân",Phường,531
8564,"Xã Long Hưng",Xã,531
8565,"Xã An Phước",Xã,539
8566,"Xã Bình An",Xã,539
8567,"Xã Long Đức",Xã,539
8568,"Xã Lộc An",Xã,539
8569,"Xã Bình Sơn",Xã,539
8570,"Xã Tam An",Xã,539
8571,"Xã Cẩm Đường",Xã,539
8572,"Xã Long An",Xã,539
8573,"Xã Bàu Cạn",Xã,539
8574,"Xã Long Phước",Xã,539
8575,"Xã Phước Bình",Xã,539
8576,"Xã Tân Hiệp",Xã,539
8577,"Xã Phước Thái",Xã,539
8578,"Thị trấn Gia Ray","Thị trấn",540
8579,"Xã Xuân Bắc",Xã,540
8580,"Xã Suối Cao",Xã,540
8581,"Xã Xuân Thành",Xã,540
8582,"Xã Xuân Thọ",Xã,540
8583,"Xã Xuân Trường",Xã,540
8584,"Xã Xuân Hòa",Xã,540
8585,"Xã Xuân Hưng",Xã,540
8586,"Xã Xuân Tâm",Xã,540
8587,"Xã Suối Cát",Xã,540
8588,"Xã Xuân Hiệp",Xã,540
8589,"Xã Xuân Phú",Xã,540
8590,"Xã Xuân Định",Xã,540
8591,"Xã Bảo Hoà",Xã,540
8592,"Xã Lang Minh",Xã,540
8593,"Xã Phước Thiền",Xã,541
8594,"Xã Long Tân",Xã,541
8595,"Xã Đại Phước",Xã,541
8596,"Thị trấn Hiệp Phước","Thị trấn",541
8597,"Xã Phú Hữu",Xã,541
8598,"Xã Phú Hội",Xã,541
8599,"Xã Phú Thạnh",Xã,541
8600,"Xã Phú Đông",Xã,541
8601,"Xã Long Thọ",Xã,541
8602,"Xã Vĩnh Thanh",Xã,541
8603,"Xã Phước Khánh",Xã,541
8604,"Xã Phước An",Xã,541
8605,"Phường 1",Phường,542
8606,"Phường Thắng Tam",Phường,542
8607,"Phường 2",Phường,542
8608,"Phường 3",Phường,542
8609,"Phường 4",Phường,542
8610,"Phường 5",Phường,542
8611,"Phường Thắng Nhì",Phường,542
8612,"Phường 7",Phường,542
8613,"Phường Nguyễn An Ninh",Phường,542
8614,"Phường 8",Phường,542
8615,"Phường 9",Phường,542
8616,"Phường Thắng Nhất",Phường,542
8617,"Phường Rạch Dừa",Phường,542
8618,"Phường 10",Phường,542
8619,"Phường 11",Phường,542
8620,"Phường 12",Phường,542
8621,"Xã Long Sơn",Xã,542
8622,"Phường Phước Hưng",Phường,543
8623,"Phường Phước Hiệp",Phường,543
8624,"Phường Phước Nguyên",Phường,543
8625,"Phường Long Toàn",Phường,543
8626,"Phường Long Tâm",Phường,543
8627,"Phường Phước Trung",Phường,543
8628,"Phường Long Hương",Phường,543
8629,"Phường Kim Dinh",Phường,543
8630,"Xã Tân Hưng",Xã,543
8631,"Xã Long Phước",Xã,543
8632,"Xã Hoà Long",Xã,543
8633,"Xã Bàu Chinh",Xã,544
8634,"Thị trấn Ngãi Giao","Thị trấn",544
8635,"Xã Bình Ba",Xã,544
8636,"Xã Suối Nghệ",Xã,544
8637,"Xã Xuân Sơn",Xã,544
8638,"Xã Sơn Bình",Xã,544
8639,"Xã Bình Giã",Xã,544
8640,"Xã Bình Trung",Xã,544
